"X_id","Source_ID","Study_number","Site_number","SS","SSB","SSBS","SSS","Country","Longitd","Latitud","Diversity_metric_type","Predominant_habitat","LU_3","UseIntensity","Sample_start_earliest","Realm","Zone","taxon_of_interest","Total_abundance","log_abundance","Species_richness","Richness_rarefied","CWM_Geographic_range_log10_square_km","range","PropWithData_Geographic_range_log10_square_km","Within_PA","PA","LUPA","IUCN_CAT","IUCN_CAT_number","GIS_AREA","STATUS_YR","DoP","log_AREA_PA","AREA_DoP","elevation","slope","ag_suit","log_slope","log_elevation","multiple_taxa","matched_landuse","hf00","hf05","hf10","hf13","hf09","npp"
5012,"SC1_2008__Gaublomme",1,11,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 11","SC1_2008__Gaublomme 1 11 Invertebrates","Belgium",4.375,50.806,"Abundance","Primary Vegetation","Primary Vegetation","Intense use","01/03/2002","Palearctic","Temperate","Invertebrates",2278.333333,7.731638282,43,NA,6.119836823,6.119836823,0.403072421,"no","OUT","OUT Primary Vegetation",0,NA,0,NA,NA,0,"outside",111,0.418182,7,0.34937577,4.718498871,"yes","yes",46,46,46,46,42,111.828575134277
5013,"SC1_2008__Gaublomme",1,12,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 12","SC1_2008__Gaublomme 1 12 Invertebrates","Belgium",4.419,50.7635,"Abundance","Primary Vegetation","Primary Vegetation","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",4463,8.403800504,20,NA,6.117237376,6.117237376,0.672865785,"yes","IN","IN Primary Vegetation",4.5,4.5,78.206186,1990,12,4.372054402,"small_young",114.5,0.314693,7,0.273603178,4.74927053,"yes","yes",37,37,37,37,33,113.771430969238
5014,"SC1_2008__Gaublomme",1,13,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 13","SC1_2008__Gaublomme 1 13 Invertebrates","Belgium",4.357,50.775,"Abundance","Primary Vegetation","Primary Vegetation","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",5059,8.529121762,24,NA,6.123324362,6.123324362,0.695987349,"no","OUT","OUT Primary Vegetation",0,NA,0,NA,NA,0,"outside",89.5,0.507896,7,0.410715302,4.505349851,"yes","yes",41.5,41.5,41.5,41.5,38.8524971008301,111.828575134277
5015,"SC1_2008__Gaublomme",1,2,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 2","SC1_2008__Gaublomme 1 2 Invertebrates","Belgium",4.322,50.887,"Abundance","Mature secondary vegetation","Secondary","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",3215,8.07589363,28,NA,6.115574224,6.115574224,0.34681182,"yes","IN","IN Mature secondary vegetation",7,7,0.619292319,1996,6,0.481989213,"small_young",52.5,0.978038,7,0.682105444,3.979681654,"yes","no",46,46,46,46,38,NA
5016,"SC1_2008__Gaublomme",1,3,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 3","SC1_2008__Gaublomme 1 3 Invertebrates","Belgium",4.3292,50.8138,"Abundance","Primary Vegetation","Primary Vegetation","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",3372.5,8.12370606,21,NA,6.114114053,6.114114053,0.928094885,"no","OUT","OUT Primary Vegetation",0,NA,0,NA,NA,0,"outside",60.5,1.97376,7,1.089827145,4.119037175,"yes","yes",46,46,46,46,42,NA
5017,"SC1_2008__Gaublomme",1,4,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 4","SC1_2008__Gaublomme 1 4 Invertebrates","Belgium",4.3199,50.7504,"Abundance","Primary Vegetation","Primary Vegetation","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",5337,8.58260633,56,NA,6.125872115,6.125872115,0.454749859,"yes","IN","IN Primary Vegetation",4.5,4.5,78.206186,1990,12,4.372054402,"small_young",105.5,1.048179,7,0.716951106,4.668144985,"yes","yes",37,37,37,37,31.7282238006592,111.828575134277
5018,"SC1_2008__Gaublomme",1,5,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 5","SC1_2008__Gaublomme 1 5 Invertebrates","Belgium",4.3403,50.758,"Abundance","Primary Vegetation","Primary Vegetation","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",8156,9.006631733,46,NA,6.129520513,6.129520513,0.61598823,"yes","IN","IN Primary Vegetation",4.5,4.5,78.206186,1990,12,4.372054402,"small_young",102,0.543036,7,0.433751904,4.634728988,"yes","yes",37,37,37,37,35.7428665161133,111.828575134277
5019,"SC1_2008__Gaublomme",1,6,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 6","SC1_2008__Gaublomme 1 6 Invertebrates","Belgium",4.295,50.887,"Abundance","Mature secondary vegetation","Secondary","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",6292,8.747193184,55,NA,6.059407793,6.059407793,0.51446281,"yes","IN","IN Mature secondary vegetation",7,7,0.619292319,1996,6,0.481989213,"small_young",66.5,0.890263,7,0.636715973,4.212127598,"yes","no",41,41,41,41,42,105.68571472168
5020,"SC1_2008__Gaublomme",1,7,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 7","SC1_2008__Gaublomme 1 7 Invertebrates","Belgium",4.3103,50.884,"Abundance","Mature secondary vegetation","Secondary","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",1818,7.506042179,36,NA,6.0878221,6.0878221,0.50330033,"yes","IN","IN Mature secondary vegetation",7,7,0.619292319,1989,13,0.481989213,"small_young",64.5,0.943826,7,0.664658196,4.182050143,"yes","no",46,46,46,46,42,105.68571472168
5021,"SC1_2008__Gaublomme",1,8,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 8","SC1_2008__Gaublomme 1 8 Invertebrates","Belgium",4.3363,50.749,"Abundance","Primary Vegetation","Primary Vegetation","Light use","01/03/2002","Palearctic","Temperate","Invertebrates",5761.25,8.659083302,53,NA,6.089443302,6.089443302,0.649815578,"no","OUT","OUT Primary Vegetation",0,NA,0,NA,NA,0,"outside",94.5,0.973102,7,0.679606924,4.559126247,"yes","yes",37,37,37,37,31.6295471191406,111.828575134277
5022,"SC1_2008__Gaublomme",1,9,"SC1_2008__Gaublomme 1 Invertebrates","SC1_2008__Gaublomme 1 Invertebrates NA","SC1_2008__Gaublomme 1 Invertebrates NA 9","SC1_2008__Gaublomme 1 9 Invertebrates","Belgium",4.388,50.789,"Abundance","Primary Vegetation","Primary Vegetation","Intense use","01/03/2002","Palearctic","Temperate","Invertebrates",5465,8.606302366,33,NA,6.123030952,6.123030952,0.56221409,"yes","IN","IN Primary Vegetation",7,7,4.536021537,1996,6,1.711276109,"small_young",117.5,0.976509,7,0.681332157,4.774912961,"yes","yes",42,42,42,42,38,112.800003051758
5023,"SC1_2009__Williams",1,1,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 1","SC1_2009__Williams 1 1 Invertebrates","Ireland",-8.7872925,53.15359278,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",351,5.863631176,10,NA,5.607826883,5.607826883,0.923076923,"no","OUT","OUT Young secondary vegetation",0,NA,0,NA,NA,0,"outside",37.5,0.18446,5,0.169286975,3.650658241,"yes","yes",18,16,17,17,18.0023937225342,111.714286804199
5024,"SC1_2009__Williams",1,10,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 10","SC1_2009__Williams 1 10 Invertebrates","Ireland",-8.615630833,53.68581667,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",23,3.17805383,2,NA,5.472209668,5.472209668,1,"yes","IN","IN Young secondary vegetation",7,7,0.477497678,1997,7,0.390349899,"small_young",89.5,0.402938,7,0.338568609,4.505349851,"yes","yes",13,13,16.5,14,13,106.400001525879
5025,"SC1_2009__Williams",1,11,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 11","SC1_2009__Williams 1 11 Invertebrates","Ireland",-8.7878375,53.15314889,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",178,5.187385806,8,NA,5.619525025,5.619525025,0.966292135,"no","OUT","OUT Young secondary vegetation",0,NA,0,NA,NA,0,"outside",37.5,0.18446,5,0.169286975,3.650658241,"yes","yes",18,16,17,17,16.8166637420654,111.714286804199
5026,"SC1_2009__Williams",1,12,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 12","SC1_2009__Williams 1 12 Invertebrates","Ireland",-8.785868889,53.15176028,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",6,1.945910149,3,NA,5.661806051,5.661806051,1,"no","OUT","OUT Young secondary vegetation",0,NA,0,NA,NA,0,"outside",37.5,0.18446,5,0.169286975,3.650658241,"yes","yes",18,16,17,17,15.6309337615967,111
5027,"SC1_2009__Williams",1,13,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 13","SC1_2009__Williams 1 13 Invertebrates","Ireland",-8.870608333,53.02693528,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",9,2.302585093,4,NA,5.683192883,5.683192883,1,"yes","IN","IN Young secondary vegetation",7,7,2.107569642,1997,7,1.133840955,"small_young",27,0.160265,6,0.148648427,3.33220451,"yes","yes",15,14.5,15,15.5,12.5107779502869,118.514282226562
5028,"SC1_2009__Williams",1,14,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 14","SC1_2009__Williams 1 14 Invertebrates","Ireland",-8.891464722,53.062625,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",84,4.442651256,7,NA,5.623154695,5.623154695,0.833333333,"yes","IN","IN Young secondary vegetation",7,7,187.6829124,2002,2,5.240067894,"small_young",19.5,0.146125,5,0.136386687,3.020424886,"yes","yes",13,13,14,14,5.32141637802124,111.342853546143
5029,"SC1_2009__Williams",1,15,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 15","SC1_2009__Williams 1 15 Invertebrates","Ireland",-8.799183333,53.12339417,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",87.14285714,4.478958875,6,NA,5.627302227,5.627302227,0.983606557,"yes","IN","IN Young secondary vegetation",7,7,0.610438414,2003,1,0.476506449,"small_young",23.5,0.218172,5,0.197351374,3.198673118,"yes","yes",16,16,16,16,14.0010070800781,111.714286804199
5030,"SC1_2009__Williams",1,16,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 16","SC1_2009__Williams 1 16 Invertebrates","Ireland",-9.099970556,53.60657861,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",34.28571429,3.563478188,5,NA,5.630397267,5.630397267,1,"yes","IN","IN Young secondary vegetation",7,7,0.369099046,1997,7,0.314152893,"small_young",42.5,0.128602,5,0.120979699,3.772760938,"yes","yes",16,14,15,15,6.62954807281494,105.914283752441
5031,"SC1_2009__Williams",1,17,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 17","SC1_2009__Williams 1 17 Invertebrates","Ireland",-9.0971875,53.6052925,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",65.71428571,4.200419109,8,NA,5.563169791,5.563169791,0.913043478,"yes","IN","IN Young secondary vegetation",7,7,0.369099046,1997,7,0.314152893,"small_young",42.5,0.128602,5,0.120979699,3.772760938,"yes","yes",16,14,15,15,6.62954807281494,105.914283752441
5032,"SC1_2009__Williams",1,18,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 18","SC1_2009__Williams 1 18 Invertebrates","Ireland",-8.868705833,53.16359417,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",15.71428571,2.816263786,7,NA,5.646835919,5.646835919,1,"no","OUT","OUT Young secondary vegetation",0,NA,0,NA,NA,0,"outside",24,0.150609,6,0.140291367,3.218875825,"yes","yes",15,15,16,15,6.77434921264648,112.428573608398
5033,"SC1_2009__Williams",1,19,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 19","SC1_2009__Williams 1 19 Invertebrates","Ireland",-8.8688775,53.16246972,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",165.7142857,5.116281483,6,NA,5.6099807,5.6099807,0.99137931,"no","OUT","OUT Young secondary vegetation",0,NA,0,NA,NA,0,"outside",24,0.150609,6,0.140291367,3.218875825,"yes","yes",15,15,16,15,6.77434921264648,112.428573608398
5034,"SC1_2009__Williams",1,2,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 2","SC1_2009__Williams 1 2 Invertebrates","Ireland",-9.141521111,53.60729472,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",29,3.401197382,2,NA,5.532908343,5.532908343,1,"yes","IN","IN Young secondary vegetation",7,7,0.538719197,1997,7,0.43095038,"small_young",39,0.206719,5,0.187905106,3.688879454,"yes","yes",16,13.5,16,16,8.36411190032959,105.914283752441
5035,"SC1_2009__Williams",1,20,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 20","SC1_2009__Williams 1 20 Invertebrates","Ireland",-8.181421667,53.49716278,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",62.85714286,4.156648446,10,NA,5.578072063,5.578072063,0.738636364,"yes","IN","IN Young secondary vegetation",7,7,1.546868201,NA,NA,0.934864448,"outside",71,0.606961,4,0.474344818,4.276666119,"yes","yes",12,13,14,13,5.62954807281494,103.242858886719
5036,"SC1_2009__Williams",1,22,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 22","SC1_2009__Williams 1 22 Invertebrates","Ireland",-8.253573333,53.59170389,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",370,5.916202063,9,NA,5.531832529,5.531832529,0.864864865,"yes","IN","IN Young secondary vegetation",7,7,1.780902875,1998,6,1.02277565,"small_young",53,0.322297,7,0.279370376,3.988984047,"yes","yes",18,16,17,15.5,10,107.085712432861
5037,"SC1_2009__Williams",1,23,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 23","SC1_2009__Williams 1 23 Invertebrates","Ireland",-8.252628889,53.59289167,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",18.57142857,2.974070777,6,NA,5.574431777,5.574431777,1,"yes","IN","IN Young secondary vegetation",7,7,1.780902875,1998,6,1.02277565,"small_young",53,0.322297,7,0.279370376,3.988984047,"yes","yes",18,16,17,15,13,107.085712432861
5038,"SC1_2009__Williams",1,24,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 24","SC1_2009__Williams 1 24 Invertebrates","Ireland",-8.615793611,53.68556417,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",30,3.433987204,3,NA,5.536055221,5.536055221,0.952380952,"yes","IN","IN Young secondary vegetation",7,7,0.477497678,1997,7,0.390349899,"small_young",92,0.340512,7,0.293051631,4.532599493,"yes","yes",13,13,16.5,14,13,106.400001525879
5039,"SC1_2009__Williams",1,3,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 3","SC1_2009__Williams 1 3 Invertebrates","Ireland",-8.863818333,53.02724528,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",15,2.772588722,5,NA,5.647484855,5.647484855,1,"yes","IN","IN Young secondary vegetation",7,7,2.107569642,1997,7,1.133840955,"small_young",29.5,0.223445,6,0.20167065,3.417726684,"yes","yes",15,15,15,16,14.8527212142944,118.514282226562
5040,"SC1_2009__Williams",1,4,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 4","SC1_2009__Williams 1 4 Invertebrates","Ireland",-8.8918575,53.06140889,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",27,3.33220451,6,NA,5.593736118,5.593736118,1,"yes","IN","IN Young secondary vegetation",7,7,187.6829124,2002,2,5.240067894,"small_young",19.5,0.146125,5,0.136386687,3.020424886,"yes","yes",13.5,13,13.5,13.5,5.32141637802124,111.342853546143
5041,"SC1_2009__Williams",1,5,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 5","SC1_2009__Williams 1 5 Invertebrates","Ireland",-8.799544444,53.12271778,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",39,3.688879454,6,NA,5.461398538,5.461398538,1,"yes","IN","IN Young secondary vegetation",7,7,0.610438414,2003,1,0.476506449,"small_young",23.5,0.218172,5,0.197351374,3.198673118,"yes","yes",16,16,16,16,14.0010070800781,111.714286804199
5042,"SC1_2009__Williams",1,6,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 6","SC1_2009__Williams 1 6 Invertebrates","Ireland",-9.097335556,53.60517417,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",19,2.995732274,4,NA,5.60820729,5.60820729,1,"yes","IN","IN Young secondary vegetation",7,7,0.369099046,1997,7,0.314152893,"small_young",42.5,0.128602,5,0.120979699,3.772760938,"yes","yes",16,14,15,15,6.62954807281494,105.914283752441
5043,"SC1_2009__Williams",1,7,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 7","SC1_2009__Williams 1 7 Invertebrates","Ireland",-8.869707778,53.16212222,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",88,4.48863637,4,NA,5.586527111,5.586527111,1,"no","OUT","OUT Young secondary vegetation",0,NA,0,NA,NA,0,"outside",24,0.150609,6,0.140291367,3.218875825,"yes","yes",15,15,16,15,6.77434921264648,112.428573608398
5044,"SC1_2009__Williams",1,8,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 8","SC1_2009__Williams 1 8 Invertebrates","Ireland",-8.181826944,53.49681167,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",7,2.079441542,4,NA,5.51828166,5.51828166,1,"yes","IN","IN Young secondary vegetation",7,7,1.546868201,NA,NA,0.934864448,"outside",71,0.606961,4,0.474344818,4.276666119,"yes","yes",12,13,14,13,5.62954807281494,103.242858886719
5045,"SC1_2009__Williams",1,9,"SC1_2009__Williams 1 Invertebrates","SC1_2009__Williams 1 Invertebrates NA","SC1_2009__Williams 1 Invertebrates NA 9","SC1_2009__Williams 1 9 Invertebrates","Ireland",-8.253769444,53.59170333,"Abundance","Young secondary vegetation","Secondary","Light use","01/06/2004","Palearctic","Temperate","Invertebrates",88,4.48863637,6,NA,5.543760944,5.543760944,0.965909091,"yes","IN","IN Young secondary vegetation",7,7,1.780902875,1998,6,1.02277565,"small_young",55,0.503407,7,0.407733866,4.025351691,"yes","yes",18,16,17,15.5,10,107.085712432861
5046,"SC1_2009__Williams",2,1,"SC1_2009__Williams 2 Plants","SC1_2009__Williams 2 Plants NA","SC1_2009__Williams 2 Plants NA 1","SC1_2009__Williams 2 1 Plants","Ireland",-8.7872925,53.15359278,"Abundance","Young secondary vegetation","Secondary","Light use","01/01/2005","Palearctic","Temperate","Plants",374,5.926926026,17,NA,6.693365749,6.693365749,1,"no","OUT","OUT Young secondary vegetation",0,NA,0,NA,NA,0,"outside",37.5,0.18446,5,0.169286975,3.650658241,"yes","yes",18,16,17,17,18.0023937225342,111.714286804199
5047,"SC1_2009__Williams",2,10,"SC1_2009__Williams 2 Plants","SC1_2009__Williams 2 Plants NA","SC1_2009__Williams 2 Plants NA 10","SC1_2009__Williams 2 10 Plants","Ireland",-8.615630833,53.68581667,"Abundance","Young secondary vegetation","Secondary","Light use","01/01/2005","Palearctic","Temperate","Plants",540,6.293419279,27,NA,6.713222867,6.713222867,1,"yes","IN","IN Young secondary vegetation",7,7,0.477497678,1997,8,0.390349899,"small_young",89.5,0.402938,7,0.338568609,4.505349851,"yes","yes",13,13,16.5,14,13,106.400001525879
5048,"SC1_2009__Williams",2,11,"SC1_2009__Williams 2 Plants","SC1_2009__Williams 2 Plants NA","SC1_2009__Williams 2 Plants NA 11","SC1_2009__Williams 2 11 Plants","Ireland",-8.7878375,53.15314889,"Abundance","Young secondary vegetation","Secondary","Light use","01/01/2005","Palearctic","Temperate","Plants",344,5.843544417,18,NA,6.723964405,6.723964405,1,"no","OUT","OUT Young secondary vegetation",0,NA,0,NA,NA,0,"outside",37.5,0.18446,5,0.169286975,3.650658241,"yes","yes",18,16,17,17,16.8166637420654,111.714286804199
