countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId,RtCode,area.buff,area.PA.TOT,prop.PA.TOT,area.PA.I.IV,prop.PA.I.IV,Alt_mean,mainoccG,sp_richness.NONNAT,abundance.NONNAT,sp_richness,abundance,hf00,hf05,hf10,hf13,hf09,npp,Alt_mean2
840,77,4,WALLUM LAKE,1,41.9898687,-71.7364119,12,30,0,1,1,77_4,5161829.027,331260.323,0.064174989,0,0,175.25,For,33,314,33,314,31,29,32,21,19.10403197,3.182917118,30712.5625
124,79,102,KENOSEE LAKE,1,49.83464,-102.27756,30,11,0,1,1,79_102,4353462.56,3927860.758,0.902238323,3927860.758,0.902238323,752.75,For,28,347,28,347,16,13,13,14,11.875,1.308070898,566632.5625
124,79,106,WOOD RIVER,1,49.96035,-106.55085,38,11,0,1,1,79_106,5656535.283,0,0,0,0,702.0909091,Herb,24,260,21,221,15,15,15,15,6.818181818,0.69968009,492931.6446
124,79,108,EASTEND,1,49.55277,-108.30864,38,11,0,1,1,79_108,4355973.891,0,0,0,0,990.375,Herb,15,176,15,176,15,15,15,15,2.300443769,0.767962575,980842.6406
124,79,109,CYPRESS HILL,1,49.66796,-109.74971,38,11,0,1,1,79_109,7999613.339,83106.23018,0.010388781,0,0,1101.933333,Herb,16,243,16,243,10,10,10,10,8.769230769,1.054625988,1214257.071
124,79,112,TYVAN,1,50.00361,-103.57591,30,11,0,1,1,79_112,4347537.799,0,0,0,0,624.6666667,Herb,33,306,31,288,13,13,13,13,0.308819469,0.879613668,390208.4444
124,79,113,EDENWOLD,1,50.57177,-104.27272,30,11,0,1,1,79_113,4351929.203,0,0,0,0,690.2,Herb,27,160,25,158,21,16.5,18.5,19,10.83333333,0.918676168,476376.04
124,79,116,DENDRON,1,50.01867,-107.00595,38,11,0,1,1,79_116,5512575.839,0,0,0,0,752.5714286,Herb,30,308,28,261,15,15,15,15,0.329341011,0.747662395,566363.7551
124,79,118,BURSTALL,1,50.80496,-109.95185,38,11,0,1,1,79_118,4338039.988,0,0,0,0,723.625,Herb,17,232,16,187,15,15,15,15,1.293372137,0.701218009,523633.1406
124,79,120,WILLOWBROOK,1,51.09238,-102.75534,30,11,0,1,1,79_120,5571573.748,0,0,0,0,554.7777778,Herb,35,251,33,242,15,15,15,16,7.977969617,0.996339798,307778.3827
124,79,123,FARRERDALE,1,51.41636,-105.82708,37,11,0,1,1,79_123,4345164.125,0,0,0,0,638.1111111,Herb,26,217,24,203,15,15,15,15,5.504348062,0.794414401,407185.7901
124,79,124,BRODERICK,1,51.56189,-106.63717,37,11,0,1,1,79_124,4346785.747,0,0,0,0,561.2,Herb,21,285,19,252,15,15,15,15,0.271584761,0.648622036,314945.44
124,79,130,PLEASANTDALE,1,52.66722,-104.23693,30,6,0,1,1,79_130,4352938.856,408182.0358,0.093771599,408182.0358,0.093771599,523.2222222,Herb,40,306,39,289,15.5,15,15,15,1,1.002337575,273761.4938
124,79,132,ABERDEEN,1,52.0567,-106.21899,30,11,0,1,1,79_132,5676432.775,0,0,0,0,525.5454545,Herb,29,289,28,281,19,15,15,16,1.270703929,0.648006916,276198.0248
124,79,133,ASQUITH,1,52.23109,-107.40788,30,11,0,1,1,79_133,4378215.151,0,0,0,0,510.25,Herb,26,221,26,221,19,19,19,19.5,12.00025558,0.918061048,260355.0625
124,79,139,PADDOCKWOOD,1,53.29236,-105.53702,29,6,0,1,1,79_139,4338936.428,0,0,0,0,470.75,Herb,30,266,30,266,22,19,17,17,4.663518399,1.01094979,221605.5625
124,79,141,MULLINGAR,1,53.01718,-107.58536,30,6,0,1,1,79_141,4330210.507,0,0,0,0,745.75,Herb,26,203,26,203,15,15,15,15,1.250053501,1.103223443,556143.0625
124,79,142,EDAM,1,53.27804,-108.62506,30,6,0,1,1,79_142,5842570.147,0,0,0,0,583,Herb,26,297,26,297,15,15,15,15,2.054880798,0.982652545,339889
124,79,2,ARCOLA,1,49.61003,-102.59344,30,11,0,1,1,79_2,5669169.308,0,0,0,0,601.5,Herb,30,303,30,303,20,15,15,16,1.309848642,0.988342777,361802.25
124,79,217,WHITE BEAR,1,50.92153,-108.07043,37,11,0,1,1,79_217,6088683.123,0,0,0,0,606.25,Herb,20,318,16,270,15,15,15,15,6.387190559,0.681840569,367539.0625
124,79,309,KINCORTH,1,49.96045,-109.53173,38,11,0,1,1,79_309,5103406.512,1046288.85,0.205017736,0,0,764,Herb,21,236,20,235,10,10,10,11,4.658152172,0.958353847,583696
124,79,33,BIGGAR,1,52.23764,-107.97894,30,11,0,1,1,79_33,4337364.792,0,0,0,0,685,Herb,32,528,30,484,15,15,15,15,6.222222222,0.887303174,469225
124,79,41,LEOVILLE,1,53.4825,-107.43122,30,6,0,1,1,79_41,4339041.918,0,0,0,0,606.5,Herb,25,244,25,244,15,15,15,15,2.545132386,1.113681078,367842.25
124,79,418,St Victor,1,49.44552,-105.86176,38,11,0,1,1,79_418,4247126.197,336328.1374,0.079189579,0,0,741.5714286,Herb,22,213,21,212,11,11,11,11,0.821540015,0.833169281,549928.1837
124,79,424,Shooter Hill,1,50.68855,-106.55868,37,11,0,1,1,79_424,4340578.832,0,0,0,0,633.25,Herb,22,306,21,279,15,15,15,15,2.915967127,0.753506392,401005.5625
840,80,10,DILLON,1,34.5006527,-79.4239119,4,27,0,1,1,80_10,4974964.331,0,0,0,0,42,Herb,36,399,35,397,26,25,26,26,19,1.989665349,1764
840,80,101,ADAMS RUN,1,32.9525947,-80.2609479,3,27,0,1,1,80_101,4550572.761,0,0,0,0,6.333333333,For,35,477,35,477,12,12,14,15,10.65336466,3.735482216,40.11111111
840,80,11,BISHOPVILLE,1,34.1944419,-80.2141711,4,27,0,1,1,80_11,4801506.463,0,0,0,0,62.83333333,Herb,18,93,17,92,38,38,37,37,31,1.98751235,3948.027778
840,80,112,CAUTHENS XRD,1,34.6203357,-80.7700429,11,29,0,1,1,80_112,4446335.218,0,0,0,0,171.5,For,41,317,40,316,16,13,14,14,5.891071987,2.919168353,29412.25
840,80,114,PROSPERITY,1,34.0867789,-81.4778659,11,29,0,1,1,80_114,6102728.538,0,0,0,0,121,For,32,284,32,284,20,18,19,19,7.023730074,2.641886115,14641
840,80,116,ANDERSON,1,34.6896995,-82.6539427,11,29,0,1,1,80_116,9403536.077,0,0,0,0,266,Herb,37,391,34,378,18,17,18,18,13.95309353,2.584215045,70756
840,80,117,OWINGS 2,1,34.7522612,-82.1092506,11,29,0,1,1,80_117,11058476.89,0,0,0,0,241.3684211,Herb,23,159,23,159,20,19,19,18.5,13.77445787,2.522391796,58258.71468
840,80,119,CHESNEE,1,35.0971457,-81.9817129,11,29,0,1,1,80_119,11170312.91,0,0,0,0,256.8666667,Herb,33,192,32,188,23.5,21,30,21,14.20592007,2.584215045,65980.48444
840,80,18,BARTON CREEK,1,34.6616003,-83.2805093,11,29,0,1,1,80_18,5657174.807,0,0,0,0,242.2857143,For,39,561,39,561,14,13,13,12.5,5.301559766,3.47219491,58702.36735
840,80,2,JAMESTOWN,1,33.2862522,-79.6942904,3,27,0,1,1,80_2,4408954.76,0,0,0,0,10.14285714,For,29,123,29,123,14,12,12.5,13,18.43324598,4.111343503,102.877551
840,80,21,PLUM BRANCH,1,33.8064239,-82.2729506,11,29,0,1,1,80_21,4930935.965,0,0,0,0,127.7142857,For,46,367,46,367,14.5,12,12.5,13.5,13.11370818,3.00590539,16310.93878
840,80,25,Campobello,1,35.055104,-82.15584,11,29,0,1,1,80_25,4906308.038,0,0,0,0,314.375,Herb,29,235,27,228,22,22,22,22,16.49128952,2.51624012,98831.64063
840,80,3,HARDEEVILLE,1,32.2511024,-81.0334581,3,27,0,1,1,80_3,5018469.091,1603122.775,0.319444585,0,0,5,For,25,165,25,165,19.5,20,18.5,18.5,17.50123882,4.143331528,25
840,80,30,Ridgeway,1,34.319833,-80.9424,4,29,0,1,1,80_30,4659199.784,0,0,0,0,166.8333333,For,37,347,37,347,17,14,16,15,5.22473824,3.146776557,27833.36111
840,80,31,Salem,1,34.926442,-83.014022,11,29,0,1,1,80_31,8696381.495,0,0,0,0,336.8333333,For,39,289,38,288,15,13,15,14,6.806081242,3.724409501,113456.6944
840,80,4,ROME,1,33.6458617,-79.4348459,3,27,0,1,1,80_4,4392044.543,57977.661,0.013200609,0,0,9.5,For,38,284,38,284,10,10,10,11,11.00002074,3.265501976,90.25
840,80,51,GREENWOOD,1,34.0395565,-82.0911916,11,29,0,1,1,80_51,4975212.89,0,0,0,0,165,For,25,171,25,171,9,10,10,10,4.802385648,3.073880434,27225
840,80,53,MOUNT PISGAH,1,34.5830237,-80.4444509,4,27,0,1,1,80_53,5245308.668,0,0,0,0,136,For,37,365,37,365,13,11,12,12,8.909407934,2.303395748,18496
840,80,54,BENNETTSVILLE,1,34.7417067,-79.8130029,4,27,0,1,1,80_54,5154632.013,0,0,0,0,57.625,For,39,386,39,386,33,22,22,21,13.33302911,2.370140195,3320.640625
840,80,55,OLAR,1,33.1451427,-81.0479519,4,27,0,1,1,80_55,5788339.376,0,0,0,0,42.625,For,34,222,34,222,10,10,10,10,3.613305296,2.005044222,1816.890625
840,80,57,CARVERS BAY,1,33.6193783,-79.327825,3,27,0,1,1,80_57,4462469.17,0,0,0,0,10.66666667,For,41,282,41,282,14.5,13,12.5,13.5,4.769563539,3.982468128,113.7777778
840,80,58,NIXVILLE,1,32.7502126,-81.0471784,4,27,0,1,1,80_58,4467719.272,0,0,0,0,26.71428571,For,33,323,33,323,8,8,8,8,8.951501465,2.935162306,713.6530612
840,80,59,DALE,1,32.5362314,-80.6830998,3,27,0,1,1,80_59,4625408.024,0,0,0,0,2.333333333,For,28,211,28,211,14,15,14,13.5,9.844504118,2.220349312,5.444444444
840,80,6,COWARD,1,34.0240154,-79.7849141,4,27,0,1,1,80_6,4487637.775,0,0,0,0,23,For,27,106,27,106,17,15,15,16,14.43094335,2.06471467,529
840,80,9,WAGENER,1,33.7228886,-81.3572843,4,27,0,1,1,80_9,4287878.352,0,0,0,0,120.75,Mosaic,30,229,29,228,15,14,14,14.5,13,1.944143653,14580.5625
840,80,900,SANDHILLS,1,34.5478477,-80.1728969,4,27,0,1,3,80_900,5727515.141,5565777.919,0.971761363,5565777.919,0.971761363,110,For,30,183,30,183,8,8,8,8,4.975707452,2.388902664,12100
840,80,901,KIAWAH ISLAND,1,32.6041275,-80.1555591,3,27,0,1,3,80_901,11755053.41,0,0,0,0,1.882352941,Mosaic,30,334,30,334,22,22.5,23,22,14.40637071,3.598609805,3.543252595
840,81,1,LENNOX,1,43.3306215,-96.8856776,37,11,0,1,1,81_1,5470130.633,0,0,0,0,408.1428571,Herb,25,265,23,250,29,24.5,29,27.5,26.27159135,0.990649581,166580.5918
840,81,10,VOLGA,1,44.2320836,-96.9486732,37,11,0,1,1,81_10,4652767.498,0,0,0,0,517.5555556,Herb,27,554,26,504,16,16,17,16.5,3.650145578,1.194266737,267863.7531
840,81,11,RAYMOND,1,44.9067977,-97.9423379,37,11,0,1,1,81_11,5422721.034,0,0,0,0,445.75,Herb,27,322,26,320,13,10,10,11,3.636077915,1.32344985,198693.0625
840,81,114,LANE 2,1,44.0387337,-98.4322564,37,11,0,1,1,81_114,5636554.565,0,0,0,0,430.5,Herb,31,372,29,368,15,15,15,15,8.625505341,1.361589551,185330.25
840,81,12,ROSWELL,1,44.0157709,-97.6708995,37,11,0,1,1,81_12,6100421.357,0,0,0,0,455.875,Herb,24,462,23,460,8,8,8,8,7.631012099,1.380659461,207822.0156
840,81,13,BROADLAND,1,44.5010807,-98.3160719,37,11,0,1,1,81_13,5436475.869,0,0,0,0,400.5555556,Herb,30,406,28,385,15,15,15,15,1.252073685,1.181963623,160444.7531
840,81,15,CROW CREEK,1,44.121783,-99.2503172,38,11,0,1,1,81_15,5846185.893,0,0,0,0,530.3636364,Herb,28,468,26,458,7,7,7,7,4.304000854,1.24563241,281285.5868
840,81,17,WILMOT,1,45.4278547,-96.7190699,37,11,0,1,1,81_17,5873823.006,10141.978,0.00172664,0,0,348.2727273,Herb,33,291,32,288,16,16,17,16,7.446289274,1.03186512,121293.8926
840,81,18,VEBLEN,1,45.8489747,-97.3322679,37,11,0,1,1,81_18,5552469.836,0,0,0,0,421,Herb,35,302,33,300,13,11,14,14,6.23753643,1.07000494,177241
840,81,19,BRITTON,1,45.7331549,-97.7103493,37,11,0,1,1,81_19,6040622.824,0,0,0,0,416.25,Herb,36,370,34,363,15,15,15,15,6.210303585,1.177965045,173264.0625
840,81,2,TRIPP,1,43.284162,-97.8751124,37,11,0,1,1,81_2,4407585.205,0,0,0,0,421.5714286,Herb,28,274,25,267,15,15,15,15,1.318683624,1.249015689,177722.4694
840,81,20,FORBES,1,45.9390434,-98.8284656,37,11,0,1,1,81_20,4287249.918,0,0,0,0,480.2857143,Herb,31,522,29,506,16,16,16,16,3.450863862,1.094303608,230674.3673
840,81,22,GETTYSBURG,1,45.0136163,-99.8583744,38,11,0,1,1,81_22,4375593.097,0,0,0,0,623,Herb,20,428,19,426,15,15,15,15,2.658945163,1.043553114,388129
840,81,23,LONG LAKE,1,45.8541675,-99.2629045,38,11,0,1,1,81_23,4440702.09,13930.25341,0.003136948,0,0,590.7142857,Herb,27,341,27,341,10,10,10,10,3.251565576,1.169045329,348943.3673
840,81,29,CUSTER,1,43.8204584,-103.640174,61,17,0,1,1,81_29,5825807.995,79240.78597,0.013601682,0,0,1772.25,For,26,222,25,221,22.5,21,21.5,20.5,21.25,2.324311018,3140870.063
840,81,3,HOWARD,1,43.9499467,-97.4702229,37,11,0,1,1,81_3,4354094.691,0,0,0,0,485.2,Herb,32,573,30,506,15,15,15,15,5.309133482,1.130290389,235419.04
840,81,30,OTTUMWA,1,44.2125557,-101.3067249,39,17,0,1,1,81_30,6782307.111,0,0,0,0,678.4166667,Herb,13,379,13,379,10,11,11,11,1.750007126,0.942667335,460249.1736
840,81,32,CEDAR PASS,1,43.7410071,-101.9591186,39,17,0,1,1,81_32,4620380.414,4620380.332,0.999999982,4620380.332,0.999999982,795.2222222,Bare,21,225,21,225,11,11,11,11,9.104031972,0.717519701,632378.3827
840,81,33,FORT PIERRE,1,44.3862037,-100.4910279,39,17,0,1,1,81_33,5553031.099,0,0,0,0,537.7,Herb,12,320,12,320,11,11,11,11,3.765458005,0.980807081,289121.29
840,81,35,MAURINE,1,45.1458023,-102.5581808,39,17,0,1,1,81_35,7171617.817,0,0,0,0,775.0769231,Herb,17,218,17,218,11,11,11,11,3.200016952,0.987573802,600744.2367
840,81,36,REVA,1,45.545678,-103.0327882,39,17,0,1,1,81_36,4791854.533,0,0,0,0,919.625,Herb,20,244,20,244,11,11,11,11,10.71428571,1.149360299,845710.1406
840,81,37,LODGEPOLE,1,45.8344327,-102.9426799,39,17,0,1,1,81_37,4349219.227,0,0,0,0,859.8571429,Herb,19,300,19,300,10,10,10,10,2.305381894,1.081692934,739354.3061
840,81,41,HAYES,1,44.3721307,-101.1351779,39,17,0,1,1,81_41,4352069.002,0,0,0,0,631.4,Herb,17,549,16,548,11,11,11,11,9,0.99218753,398665.96
840,81,42,ARDMORE,1,43.1154997,-103.6802059,39,17,0,1,1,81_42,4626829.473,0,0,0,0,1067.75,Herb,23,174,22,173,19,19,19,19,16.5,0.940821856,1140090.063
840,81,43,BADLANDS,1,43.8936958,-102.4574947,39,17,0,1,1,81_43,5067319.024,3157050.73,0.623021901,3157050.73,0.623021901,850.1428571,Herb,20,299,20,299,10,10,10,10,2.250016042,0.83562991,722742.8776
840,81,44,LACREEK,1,43.0190774,-101.4921774,36,17,0,1,1,81_44,5412858.343,0,0,0,0,984.8571429,Herb,20,407,20,407,10,10,10,10,3.250145483,1.047859192,969943.5918
840,81,47,HILL CITY,1,43.9250683,-103.5145345,61,17,0,1,1,81_47,8774554.512,5002884.802,0.570158268,34485.58835,0.003930181,1545.666667,For,30,275,30,275,10,10,11,10.5,14.29912633,2.388748765,2389085.444
840,81,50,LONG DRAW,1,44.1823942,-103.8948268,61,17,0,1,1,81_50,15202563.61,0,0,0,0,2019.185185,For,19,231,19,231,8,8,8,8,1.407080338,2.406588376,4077108.812
840,81,7,WINNER,1,43.3137817,-99.8703379,39,17,0,1,1,81_7,4353987.796,0,0,0,0,664.25,Herb,24,355,21,350,10,10,10,10,3.156953017,1.372047246,441228.0625
840,81,704,ROCHFORD,1,44.1230277,-103.6980332,61,17,0,1,1,81_704,5446608.208,0,0,0,0,1670.333333,For,22,208,22,208,8,8,8,8,7.965897833,2.560531537,2790013.444
840,81,705,HAZELRODT,1,43.7260521,-103.505933,61,17,0,1,1,81_705,4672864.521,0,0,0,0,1597.428571,For,24,179,24,179,8,8,8,8,2.825109339,1.925688982,2551778.041
840,81,706,LIGHTNING CR,1,43.8122287,-103.7667248,61,17,0,1,1,81_706,3902422.558,0,0,0,0,1960.4,For,25,229,25,229,8,8,8,8,1.31093055,2.208046317,3843168.16
840,81,9,ROCKYFORD,1,43.6550387,-102.5111319,39,17,0,1,1,81_9,4362105.313,0,0,0,0,863.75,Herb,18,315,18,315,11,11,11,11,4.250348091,0.709522665,746064.0625
840,81,900,PIONEER,1,43.2974037,-103.1690979,39,17,0,1,3,81_900,5461343.943,0,0,0,0,1022.555556,Herb,10,468,10,468,4,4,4,4,3.250065035,0.956815958,1045619.864
840,81,901,COTTONWOOD,1,43.3619587,-103.9228739,39,17,0,1,3,81_901,5555872.373,0,0,0,0,1101.75,Herb,10,433,10,433,11,11,11,11,3.261060516,0.879306078,1213853.063
840,81,907,S. PIONEER,1,43.1877447,-103.1694109,39,17,0,1,3,81_907,4721443.753,0,0,0,0,1022.8,Herb,14,510,13,501,11,11,11,11,6.877794674,0.971579731,1046119.84
840,81,908,INDIAN,1,43.0213802,-103.6686132,39,17,0,1,3,81_908,11616769.15,0,0,0,0,1094.222222,Herb,12,326,12,326,11,11,11,11,9.62921746,0.929133862,1197322.272
840,81,909,RAILROAD BUTTE,1,43.9188659,-102.9203336,39,17,0,1,3,81_909,6802407.225,0,0,0,0,893.75,Herb,12,412,12,412,3,3,3,3,2.960350566,1.027559102,798789.0625
840,81,911,WIND CAVE NP,1,43.520047,-103.4728516,61,17,0,1,3,81_911,7549172.917,7165116.166,0.949125983,7165116.166,0.949125983,1291.363636,Herb,25,311,25,311,9,9,9,9,9.545454545,1.261626482,1667620.041
840,82,1,TIPTONVILLE,1,36.4175101,-89.4379279,5,26,0,1,1,82_1,4854675.567,340849.8734,0.070210639,0,0,92.85714286,Herb,32,653,30,631,31,30,30,29,27.35153552,1.953678668,8622.44898
840,82,10,SILERTON,1,35.3431047,-88.8148959,4,27,0,1,1,82_10,4678493.397,0,0,0,0,143.625,Mosaic,31,202,31,202,10.5,10,10,10,11.00043702,2.799212694,20628.14063
840,82,114,INDIAN MOUND 2,1,36.5507429,-87.7500558,14,24,0,1,1,82_114,4916924.792,0,0,0,0,170,For,43,291,42,290,17,12.5,15,14,6.632161617,2.635580778,28900
840,82,12,HUMBOLDT,1,35.8134197,-88.8621969,4,27,0,1,1,82_12,4676276.253,0,0,0,0,120.4285714,Herb,26,197,23,190,32.5,32.5,32,32,27.6,1.873400569,14503.04082
840,82,128,SIGNAL MTN,1,35.1093452,-85.3637195,21,28,0,1,1,82_128,7028049.212,41810.97527,0.005949158,0,0,259.125,For,30,235,29,224,22.5,20,23,21.5,23.43405183,3.54985851,67145.76563
840,82,13,POND CREEK,1,36.1745577,-86.9969029,14,24,0,1,1,82_13,4493475.256,0,0,0,0,177.5,For,40,216,40,216,19,18,19,18,9.086936378,3.087413907,31506.25
840,82,130,JONES GAP,1,35.3018852,-85.1666632,21,28,0,1,1,82_130,9727900.163,0,0,0,0,338.0769231,For,31,292,31,292,32.5,29,29,26,24.20252498,3.37469244,114296.0059
840,82,135,HARBUCK,1,35.1013137,-84.3982929,23,28,0,1,1,82_135,5022410.608,0,0,0,0,764.25,For,21,81,21,81,9,9,9,9,5.159389098,3.669199049,584078.0625
840,82,139,CORNPONE,1,35.7304657,-83.8099149,23,28,0,1,1,82_139,4929077.128,0,0,0,0,400,For,25,203,25,203,14,12,12,13,7.564155499,3.49157238,160000
840,82,15,COLLINWOOD,1,35.1607149,-87.6852374,14,24,0,1,1,82_15,4444428.882,0,0,0,0,290.5,For,46,510,46,510,18,18,18,18,3.334277201,2.598671198,84390.25
840,82,16,WRIGLEY,1,35.8791357,-87.3276749,14,24,0,1,1,82_16,4495787.307,0,0,0,0,246.8571429,For,50,521,50,521,13.5,12,13,13,6.399304295,2.571911931,60938.44898
840,82,17,CAMPBELLSVILLE,1,35.3492078,-87.1440788,14,24,0,1,1,82_17,6782248.621,0,0,0,0,280.7777778,Herb,53,574,52,573,12,12,12,12,6.482850022,2.10716033,78836.16049
840,82,18,LEWIS FOREST,1,35.4941757,-87.6791989,14,24,0,1,1,82_18,5134437.177,0,0,0,0,268.8571429,For,40,267,40,267,10,10,10,10,9.847727564,2.718934655,72284.16327
840,82,19,BELOTES BEND,1,36.3259217,-86.3315439,14,24,0,1,1,82_19,5448882.614,0,0,0,0,152.4285714,Herb,39,487,39,487,18,17,18,17,10.2566692,2.491018772,23234.46939
840,82,2,PAWPAW,0,36.3065622,-89.3646928,5,26,0,1,1,82_2,6297004.42,3343.979344,0.000531043,3343.979344,0.000531043,92.33333333,Herb,41,423,39,416,12.5,12.5,12.5,12.5,5.356969092,2.057332695,8525.444444
840,82,20,WHITE HOUSE,1,36.5086597,-86.6658089,14,24,0,1,1,82_20,6247309.056,0,0,0,0,234.25,Herb,28,179,27,177,33,32,31.5,31,26.71428571,2.070558608,54873.0625
840,82,21,PETERSBURG,1,35.3350377,-86.6657259,14,24,0,1,1,82_21,4908211.763,0,0,0,0,266,Herb,36,318,34,312,14,12,14,13,9.271591345,2.481483817,70756
840,82,22,PEYTONSVILLE,1,35.8589627,-86.8259959,14,24,0,1,1,82_22,6603230.311,0,0,0,0,228.4285714,Herb,32,252,30,248,21,21,22,21,22.79194096,2.147453308,52179.61224
840,82,23,BRADYVILLE,1,35.7357596,-86.1676666,14,24,0,1,1,82_23,4579468.239,0,0,0,0,245.5714286,Herb,33,293,32,292,11,10,12,12,10.28571429,2.916707635,60305.32653
840,82,25,SILVER PT,1,36.0984567,-85.7051469,14,24,0,1,1,82_25,5168592.698,0,0,0,0,305.8571429,For,35,273,34,272,25,22,22,22,16.09752766,2.716935337,93548.59184
840,82,26,UNION HILL,1,36.5041157,-85.6700349,14,24,0,1,1,82_26,4672398.206,0,0,0,0,289.8571429,For,39,319,39,319,10,10,10,10,10.35398912,3.191683054,84017.16327
840,82,27,GLEN,1,35.3801394,-85.9158515,14,24,0,1,1,82_27,5157191.367,0,0,0,0,330.3333333,Herb,42,356,41,353,16,16.5,16.5,16.5,5.981533766,2.517778039,109120.1111
840,82,29,JASPER,1,35.1735485,-85.6693511,21,28,0,1,1,82_29,4590015.561,0,0,0,0,547,For,34,291,34,291,11,10.5,10.5,10.5,10,3.562623024,299209
840,82,3,MOSCOW,1,35.0517759,-89.3754293,4,27,0,1,1,82_3,5254636.555,0,0,0,0,112.375,Herb,43,276,42,275,18,17,16,16,13.71428571,2.061638832,12628.14063
840,82,31,ELK VALLEY,1,36.4907462,-84.2932022,21,28,0,1,1,82_31,5402058.405,0,0,0,0,400.5,For,41,388,40,387,11,11,11,11,8.396097933,3.637057066,160400.25
840,82,32,SMOKEY JCT,1,36.2936637,-84.3613059,21,28,0,1,1,82_32,6933542.683,4592872.23,0.662413493,0,0,451.5,For,37,285,37,285,17,17,17,17,11.25802021,3.66812253,203852.25
840,82,33,LOVELL,1,35.9135129,-84.1514213,13,28,0,1,1,82_33,8293643.106,0,0,0,0,324.6153846,Herb,32,400,30,382,36,36,36,37,34.62369537,2.835506916,105375.1479
840,82,34,OLIVER SPGS,1,36.0487507,-84.3482669,21,28,0,1,1,82_34,4927059.875,0,0,0,0,301.1428571,For,29,243,29,243,29,20,29,28,29.40016365,3.421136856,90687.02041
840,82,4,BROWNSVILLE,1,35.5377957,-89.3824309,4,27,0,1,1,82_4,4427379.128,0,0,0,0,97.33333333,Herb,32,297,31,295,19,17,17,17,11.55335045,2.102239132,9473.777778
840,82,40,MT OLIVE,1,35.9074137,-83.9205469,13,28,0,1,1,82_40,7351289.14,0,0,0,0,287.4444444,Herb,26,228,26,228,34,33,34,34,33.5927639,3.222133398,82624.30864
840,82,41,ALLENS BRDGE,1,36.0465477,-82.9128272,13,28,0,1,1,82_41,6620354.134,30547.48916,0.004614178,0,0,403.3,Herb,37,321,35,317,17,14,14,14,4.381783379,3.015748024,162650.89
840,82,42,FISH SPRINGS,1,36.3180044,-82.077152,23,28,0,1,1,82_42,5307138.023,1877628.081,0.353792962,1877628.081,0.353792962,718.6666667,For,23,170,23,170,9,9,9,9,7.397842566,3.741941452,516481.7778
840,82,6,WHITEVILLE,1,35.3612207,-89.0787139,4,27,0,1,1,82_6,4471555.153,0,0,0,0,125.7142857,For,39,428,39,428,10.5,10,11,10.5,8.456767559,2.348302126,15804.08163
840,82,9,SWEETLIPS,1,35.4115013,-88.5485594,4,27,0,1,1,82_9,6036856.672,0,0,0,0,162,Mosaic,35,258,35,258,11,12,12,12,3.492794548,2.005659342,26244
840,82,900,WILLIS SPRNG,1,35.0073537,-84.6889719,23,28,0,1,3,82_900,5553463.244,0,0,0,0,360,For,34,220,34,220,8,8,8,8,4.335274288,3.521099925,129600
840,82,901,MECCA,1,35.3452907,-84.3965529,23,28,0,1,3,82_901,5684333.882,0,0,0,0,479.8888889,For,30,194,30,194,10,10,10,10,8.535786629,3.486651063,230293.3457
840,82,902,TELLICO,1,35.3429377,-84.2305069,23,28,0,1,3,82_902,6399701.134,0,0,0,0,416.4545455,For,26,230,26,230,9,9,9,9,6.953473806,3.58784461,173434.3884
840,82,903,NEWFOUND GAP,1,35.6843537,-83.5358349,23,28,0,1,3,82_903,11668925.52,11668925.17,0.99999997,11668925.17,0.99999997,592.1333333,For,21,108,21,108,10,8,8,8,11.54849516,3.737942934,350621.8844
840,82,904,CADES COVE,1,35.6068456,-83.7864779,23,28,0,1,3,82_904,13113920.8,13113920.4,0.999999969,13113920.4,0.999999969,601.3333333,For,31,262,31,262,8,8,8,8,3.258354918,3.675504446,361601.7778
840,83,1,LAG ATASCOSA,1,26.1912547,-97.3519969,7,37,0,1,1,83_1,6991823.052,6991822.928,0.999999982,6991822.928,0.999999982,3.888888889,Herb,27,431,27,431,14,13.5,12,12,5.597202029,1.104146183,15.12345679
840,83,106,FLOYDADA,1,34.0502491,-101.3253641,55,18,0,1,1,83_106,4332259.996,0,0,0,0,1003,Herb,14,163,14,163,10,10,10,10,7.364751363,0.638471931,1006009
840,83,108,FRANKEL CITY,1,32.1286341,-102.8346237,55,18,0,1,1,83_108,4038460.292,0,0,0,0,1007.2,Shrub,15,98,15,98,11,11,11,27.5,12.2,0.472687006,1014451.84
840,83,11,HINKLES FER,1,28.9083337,-95.6139832,6,37,0,1,1,83_11,5829512.049,2682836.476,0.460216302,2682836.476,0.460216302,4.833333333,Herb,19,165,19,165,11.5,11.5,11.5,12,5.25038147,2.51685524,23.36111111
840,83,113,ELDORADO,1,30.7062893,-100.8487982,53,19,0,1,1,83_113,4862561.134,0,0,0,0,712.1666667,Shrub,35,311,33,305,12,12,12,12,4.250936151,1.004490674,507181.3611
840,83,115,EL SAUZ,1,26.5738227,-98.8715669,7,36,0,1,1,83_115,5295874.974,5295874.84,0.999999975,5295874.84,0.999999975,86.83333333,Herb,30,201,29,192,15,16,16,16,5,0.981114686,7540.027778
